Word,Tag
ऑस्ट्रेलियन ओपन,B-LOC
ऑस्ट्रेलियन ओपन,B-EVT
मला,B-PER
माझ्या,B-PER
समुपदेशकांची,I-PER
पुन्हा एकदा नैराश्याचा सामना,B-EVT
त्याच,B-PER
न्यायालय,B-ORG
पोलिस,B-ORG
मार्गाव,B-LOC
विसर्जन मिरवणूक,B-EVT
सर्व,B-PER
जण,I-PER
काम,B-EVT
जामीन,B-LOC
या,B-PER
इमारत,B-LOC
हल्ल्यात,B-EVT
खिडक्यांच्या काचा,B-PROD
न्यूझीलंड,B-ORG
न्यूझीलंड,B-LOC
सोशल,B-ORG
मीडिया,I-ORG
शिक्षक,B-PER
शस्त्रक्रियाही,B-EVT
डॉक्टर,B-PER
बुलडाणा जिल्ह्या,B-LOC
खामगाव,B-LOC
व्यक्ती,B-PER
मात्र,B-PER
डॉक्टरांनी,B-PER
तपासणी,B-EVT
तर,B-PER
पोलीस,B-ORG
रेस्क्यू,B-ORG
टीम,I-ORG
घटनास्थळी,B-LOC
शहरात,B-LOC
प्रादुर्भाव,B-EVT
पवार,B-PER
पत्रकार,B-ORG
परिषद,I-ORG
विधानभवन,B-LOC
यहोवाचा,B-PER
यहोवा,B-PER
यहोवा,B-PER
नात्सी छळ,B-EVT
याबरोबरच,B-PER
पोलिस,B-ORG
तात्काळ स्थानिक रुग्णालय,B-LOC
एएनआय,B-ORG
भागात,B-LOC
चकमक सुरू,B-EVT
शैलजा,B-PER
मोरे,I-PER
भाजप,B-ORG
मोदी,B-PER
विराट,B-PER
कोहली,I-PER
टीम,B-ORG
इंडिया,I-ORG
रॅंकिंग,B-EVT
आले-लसणाची पेस्ट,B-PROD
लहान चमचे,B-PROD
कंपनी,B-ORG
गडहिंग्लज,B-LOC
चंदगड,B-LOC
एैनापूर,B-LOC
पाणी आल्याने,B-EVT
त्याच्या,B-PER
युद्ध,B-EVT
सहकaranगर,B-ORG
पोलीस,I-ORG
सहकaranगर,B-LOC
देव,B-PER
राज,B-PER
राज्य,B-LOC
द्रौपदी,B-PER
मुरमू,I-PER
जयंत,B-PER
सिन्हा,I-PER
रघुवर,B-PER
दास,I-PER
झारखंड,B-LOC
देव,B-PER
ब्रायन,B-PER
लारा,I-PER
रिचर्डस्,B-PER
कोहली,B-PER
सैफखेरीज,B-PER
सोनाक्षी,B-PER
सिन्हा,I-PER
त्यांनी,B-PER
सार्वभौम,B-ORG
महमद,B-PER
नाशीद,I-PER
महमद,B-PER
नाशीद,I-PER
भारत,B-LOC
मालदीव,B-LOC
तीन,B-PER
जण,I-PER
जिल्हा,B-LOC
मला,B-PER
विद्यार्थ्यांना,B-ORG
नियम,B-ORG
गाव,B-LOC
मुंबई,B-LOC
लंडन,B-LOC
कार्यशाळा,B-ORG
व्याख्यान,B-EVT
चंकी,B-PER
पांडे,I-PER
अनन्या,B-PER
पांडे,I-PER
तारा,B-PER
सुतारिया,I-PER
अंकिता,B-PER
राकीम,B-PER
애나,B-PER
블린кова,I-PER
Потапова,B-PER
रशिया,B-LOC
याचा,B-PER
देश,B-LOC
कोकण,B-LOC
गोव्यात,B-LOC
मध्य महाराष्ट्रात,B-LOC
मराठवाड्यात,B-LOC
विदर्भात,B-LOC
पाऊस,B-EVT
सिरिल,B-PER
मेथोडियस,B-PER
रोम,B-LOC
कोल्हापूर,B-LOC
सांगली,B-LOC
पुराने थैमान,B-EVT
एडिसन,B-PER
टरबूज,B-PROD
काकडी,B-PROD
कलिंगड,B-PROD
पहिले करिंथकर,B-EVT
आहार,B-PROD
देश,B-LOC
लॉकडाऊन,B-EVT
प्रादुर्भाव,B-EVT
हा,B-PER
जण,B-PER
डॉक्टर,B-PER
औषधे,B-PROD
भाजपा,B-PER
भाजपा,B-ORG
भूकAMPLE,B-EVT
भूकंप मापन यंत्र,B-PROD
हा,B-PER
स्टुडिओ,B-ORG
बर्लिन,B-LOC
तुम्हाला,B-PER
मी,B-PER
संजय,B-PER
राऊत,I-PER
शिवसेना,B-ORG
षक स्पर्धा,B-EVT
त्याचा,B-PER
मृत्यु,B-EVT
जाग,B-LOC
स्टीव्ह,B-PER
स्मिथ,I-PER
विराट,B-PER
सरकार,B-ORG
सुनावणी,B-EVT
त्यांच्याशी,B-PER
डिनरला,B-PER
डिनरला,B-PROD
हाऊसफुल ४,B-PROD
तिने,B-PER
चौकशी,B-EVT
तेजपाल,B-PER
वास्को,B-LOC
येथील,B-LOC
साडा,B-PROD
केरळ,B-LOC
एवेंट,B-EVT
तव्य,B-PROD
तेल,B-PROD
पावाच्या चुऱ्य,B-PROD
तान्ह्या,B-PER
मुल,I-PER
भाकरी,B-PROD
पाछा,B-PER
पोलिस,B-ORG
ईद,B-EVT
आर्थिक मदतीचे वाटप,B-EVT
आगामी काळात,B-EVT
राजस्थान अधिनियम,B-EVT
सचिन,B-PER
पायलट,I-PER
पराभव,B-EVT
पोलाद,B-PER
केंद्रीय,I-PER
राज्यमंत्री,I-PER
भारत,B-PER
पोलाद,I-PER
विष्णूदेव,B-PER
साई,I-PER
पोलाद,B-ORG
मंत्रालय,I-ORG
भारत,B-ORG
पोलाद,I-ORG
भारत,B-ORG
पोलाद,I-ORG
परिषद,I-ORG
मुंबई,B-LOC
भारत पोलाद 2019 परिषद,B-EVT
प्रदर्शन,B-EVT
हा,B-PER
शेतकऱ्यां,B-ORG
येथील,B-LOC
उद्रेक,B-EVT
अक्षय,B-PER
कुमार,I-PER
सेट,B-EVT
ट्विटर,B-PROD
सिनेमा,B-PROD
ते,B-PER
वायूसेन,B-ORG
आकाश,B-LOC
प्रदर्शन,B-EVT
राफेल,B-PROD
तेजस,B-PROD
लाढाऊ विमान,B-PROD
हेलिकॉप्टर,B-PROD
आकाश मिसाईल प्रणाली,B-PROD
अस्त्र मिसाईल,B-PROD
प्रवेश,B-LOC
Smartphone,B-PROD
याकोब,B-PER
एसाव,B-PER
तेथे,B-LOC
एल बेथेल,B-LOC
सामाजिक क्रांती,B-EVT
मी,B-PER
भाजप,B-ORG
आलिया,B-PER
रणबीर,B-PER
केळ,B-ORG
मिल,I-ORG
चीन,B-LOC
स्फोट,B-EVT
केमिकल,B-PROD
पोलीस,B-PER
यावर,B-LOC
ती,B-PER
आपल्या,B-PER
मुलां,I-PER
येथून,B-LOC
बांगलादेश मुक्ति आंदोलन,B-EVT
तुझे,B-PER
वडील,I-PER
तू,B-PER
त्या,B-PER
शासन,B-ORG
कुणी,B-PER
बीसीसीआय,B-ORG
भारत,B-LOC
राहुल,B-PER
गांधी,I-PER
घणाघात,B-EVT
त्यांनी,B-PER
परमेश्वर,B-PER
केबलसह,B-ORG
माउस,B-PROD
ते,B-PER
आपल्या,B-ORG
विजय,B-PER
वडेट्टीवार,I-PER
रीड,B-PER
शेवटची,B-EVT
भारत,B-ORG
ऑस्ट्रेलिया,B-ORG
स्पर्धेत,B-EVT
पंतप्रधान,B-PER
डॉक्टर,B-PER
लहाणपणा,B-LOC
शरद,B-PER
पवार,I-PER
तसंच,B-ORG
काँग्रेस,I-ORG
प्रत्येक,B-PER
राजकारण,B-ORG
या,B-PER
बोगद्याचे,B-PER
साली,B-EVT
मी,B-PER
त्या क्षण,B-LOC
पाच,B-PER
महिला,I-PER
एका,B-PER
पुरुष,I-PER
त्यान,B-PER
त्यांच्या,B-PER
वक्तव्य,B-EVT
विरोधक,B-PER
भाजप,B-ORG
हवामान,B-ORG
विभाग,I-ORG
ठिकाणी,B-LOC
अतिवृष्टी,B-EVT
रस्त्यावर,B-LOC
निकाल,B-PER
सर्वसंमतीने,B-ORG
अयोध्या,B-LOC
खटला,B-EVT
दिल्ली,B-LOC
यावेळी सुरक्षेचा आढावा,B-EVT
भारतीय,B-PER
क्रिकेट,B-ORG
भारत,B-LOC
ऐतिहासिक क्षण,B-EVT
भगवान,B-PER
भाजपच,B-ORG
तसंच,B-PER
भाजप,B-ORG
?,B-LOC
?,B-EVT
अयुक्त,B-PER
イク्बालसिंग,B-PER
चहल,I-PER
महापालिका,B-ORG
मुंबई,B-LOC
गुरबाजने,B-PER
अफगाण,B-ORG
मी,B-PER
रणवीर,B-PER
सिंग,I-PER
दीपिका,B-PER
पदुकोण,I-PER
तिने,B-PER
फिल्म,B-ORG
अ‍ॅण्ड,I-ORG
टेलिव्हिजन,I-ORG
इन्स्टитуа,I-ORG
ऑफ,I-ORG
इंडिया,I-ORG
पुण्य,B-LOC
आपण,B-PER
भारत,B-LOC
ओळखपत्र,B-PROD
नोंदणी कार्ड,B-PROD
रास्तारोका,B-LOC
--user,B-PER
त्यां,B-PER
पशू,B-PROD
कोण,B-PER
म्हणत्या,B-ORG
मारुन टाका,B-PROD
आई,B-PER
विश्व,B-LOC
माझी,B-PER
बहीण,I-PER
ऑस्ट्रेलिया,B-LOC
スコटランド,B-LOC
इंग्लंड,B-LOC
कामगिरी,B-EVT
सरकार,B-PER
सरकार,B-ORG
तग्नरूण,B-PER
पोलिस,B-ORG
स्फोट,B-EVT
पोलिसांना,B-ORG
युद्ध,B-EVT
त्याने,B-PER
त्यांचे,B-PER
बोचऱ्या,B-PROD
टॉमने,B-PER
मेरी,B-PER
टोमॅटो,B-PROD
नातेवाईक,B-PER
निमगीरे,B-PER
पोलीस,B-ORG
रेल्वे,B-ORG
माझ्या देश,B-LOC
रेल्वेच्या तिकिट,B-PROD
पोलिस,B-ORG
लगेचच,B-EVT
ashा,B-PER
बाबींशी,B-PER
उद्धव,B-PER
ठाकरे,I-PER
फडनवीस,B-PER
गडकरी,B-PER
कंगना,B-PER
आदित्य,B-PER
पांचोली,I-PER
तिच्या,B-PER
बहिणी,I-PER
मारहाण,B-EVT
लैंगिक शोषण,B-EVT
दीपक,B-PER
शिर्के,I-PER
जय,B-PER
आपल्या,B-PER
आयुष्य,B-EVT
आयुष्याचे भाग,B-EVT
हिमालय,B-LOC
अँडीज,B-LOC
हिंदुस्थान,B-LOC
पाकिस्तान,B-LOC
मी,B-PER
तुम्हाला,B-PER
काँग्रेस,B-PER
काँग्रेस,B-ORG
गांगुली,B-PER
फारशी मोठी नावे,B-EVT
तर,B-PER
मग,I-PER
सैतान,B-PER
देव,B-PER
माधुरी,B-PER
दीक्षित,I-PER
करण,B-PER
जोहर,I-PER
नेटफ्लिक्स,B-ORG
ऐका,B-PER
भाजप,B-ORG
रामनाथ,B-PER
कोविंद,I-PER
संसद,B-ORG
अर्थसंकल्पीय अधिवेशन,B-EVT
महाराज,B-PER
कुलस्वामिनी,B-PER
प्रतापगड,B-LOC
आपण,B-ORG
विदर्भ,B-LOC
मराठवाड्य,B-LOC
बटाट्यात स्टार्च,B-PROD
तिथे,B-EVT
रिपेअर,B-EVT
नागरिक,B-PER
परिसर,B-LOC
भाजप,B-ORG
राज्य,B-LOC
या बैठक,B-EVT
महात्मा,B-PER
गांधी,I-PER
नीतिमत्ता,B-PER
बायबल,B-ORG
पेट्रोल,B-PER
डिझेच्या,B-ORG
वाढ सुरू झाली,B-EVT
पेट्रोल,B-PROD
पेट्रोल,B-PROD
यहोवाच्या,B-PER
येशून,B-PER
चित्रपटाने,B-ORG
बॉक्स ऑफिस,B-LOC
मी,B-PER
त्यां,B-PER
प्रियंका,B-PER
चतुर्वेदी,I-PER
काँग्रेस,B-ORG
शिवसेना,B-ORG
त्याला,B-PER
चित्रपट,B-EVT
प्रशासन,B-PER
पोलीस,B-ORG
स्टेंट,B-PROD
येथे,B-LOC
पाणी,B-PROD
६५९,B-PER
लोक,B-ORG
सेवा,I-ORG
आयोग,I-ORG
ताटीला,B-LOC
आन,B-LOC
हे,B-PER
घरात,B-LOC
त्याल,B-LOC
तज्ज्ञांनी,B-PER
सोन्याच्या किंमतीं,B-PROD
रोहित,B-PER
शर्मा,I-PER
वनडे क्रिकेट,B-EVT
बोअरवेल्स,B-ORG
अशा ठिकाणी,B-LOC
काश्मीर,B-LOC
शहीद,B-EVT
मी,B-PER
उमेदवार,B-PER
निवडणूक,B-ORG
निवडणूक,B-EVT
देव,B-PER
मोशे,B-PER
इस्राएली,B-ORG
देश,B-LOC
शरद,B-PER
पवार,I-PER
एमसीएच,B-ORG
प्रत्येक,B-PER
BWF,B-ORG
ऑलिम्पिक,B-LOC
बॅडमिंटपटू,B-EVT
आपल्या,B-PER
मार्गांनी,B-LOC
तुम्ही,B-PER
आप,B-PER
भूतकाळ,B-EVT
भविष्यात,B-EVT
तरुण,B-PER
शिव,B-PER
प्रताप,I-PER
शुक्ला,I-PER
होता,B-PER
आप,B-PER
परिवार,B-EVT
सचिन,B-PER
तेंडुलकर,I-PER
डेविड,B-PER
वॉर्नर,I-PER
ख्रिस,B-PER
गेल,I-PER
हाशिम,B-PER
आमला,I-PER
विराट,B-PER
कोहली,I-PER
सनथ,B-PER
जयसूर्या,I-PER
अजित,B-PER
डोवल,I-PER
भारत,B-LOC
दंगल,B-EVT
भीषण अपघात,B-EVT
येशू,B-PER
मी,B-PER
का,B-PER
त्यांनি,B-PER
स्टॅच्यू,B-ORG
ऑफ,I-ORG
युनिटी,I-ORG
एकता,B-ORG
नर्सरी,I-ORG
येथील,B-LOC
स्थल,B-LOC
सियोनच्या,B-PER
राजवा,I-PER
उंच भिंती,B-LOC
लीटर,B-PROD
एएफपी,B-ORG
वृत्तसंस्था,B-ORG
जपान,B-LOC
菲律賓,B-LOC
Salman,B-PER
Atul,B-PER
Agnihotri,I-PER
माकडीण,B-PER
इंद्रायणी,B-ORG
महाविद्यालय,I-ORG
इंद्रायणी,B-LOC
आमदार,B-PER
भाजप,B-ORG
यशया,B-PER
इस्राएली,B-ORG
राष्ट्र,B-LOC
जन्म,B-EVT
मुंबईतील,B-ORG
एका,I-ORG
खासगी,I-ORG
रुग्णालयात,I-ORG
मुंबई,B-LOC
हत्ती,B-LOC
ही,B-PER
माझी,I-PER
भूमिका,I-PER
विशाल,B-PER
मिश्रा,I-PER
शिवपाल,B-PER
यादव,I-PER
फिरोजाबाद,B-LOC
लोकसभा निवडणूक,B-EVT
सिरिअल कंसोल रिमोट,B-PROD
त्याने,B-PER
तिला,B-PER
तिनेही,B-PER
शाहिद,B-PER
मीरा,B-PER
राजपूत,I-PER
शाहिद,B-PER
जन्म,B-EVT
प्रदेश,B-LOC
नागालँड,B-LOC
मिझोराम,B-LOC
मणिपूर,B-LOC
हिंदुस्थान,B-LOC
म्यानमार,B-LOC
ईशान्य,B-LOC
अटल,B-PER
बिहारी,I-PER
वाजपेयी,I-PER
नायडू,B-PER
नायडू,B-ORG
रुग्णालय,I-ORG
पुण्य,B-LOC
अहाब,B-PER
यहोशафाट,B-PER
मनून,B-PER
आम्ही,B-ORG
स्वतः,B-PER
ठेवण्याच्या,B-LOC
विद्यापीठ,B-ORG
व्यवस्थापन,I-ORG
परिषद,I-ORG
बैठक,B-EVT
बकरा,B-PROD
गोऱ्हा,B-PROD
कΟΚरु,B-PROD
शासन,B-ORG
त्या,B-PER
राहुल,B-PER
गांधी,I-PER
राजीनाम,B-EVT
बँकांनी,B-ORG
सरकार,B-ORG
मी,B-PER
तुझा,B-PER
गोपीचंद,B-PER
पडळकर,I-PER
भाजप,B-ORG
बारामती मतदारसंघ,B-LOC
वारी,B-EVT
विराट,B-PER
कोहली,I-PER
मुंबई,B-LOC
भारत,B-LOC
पोलिसां,B-PER
अमेरिकन,B-ORG
दूतावास,I-ORG
घटने,B-EVT
आयुष,B-PER
शर्मा,I-PER
वरिना,B-PER
हुसैन,I-PER
लडाख,B-LOC
today opened,B-EVT
पर्यटक,B-PROD
ट्रेकिंग मार्ग,B-PROD
त्याला,B-PER
सायन,B-ORG
रुग्णालय,I-ORG
सायन,B-LOC
आरोपीला,B-PER
पोलिस,B-ORG
घटनेनंतर,B-EVT
आता,B-PER
आम्ही,B-ORG
या,B-ORG
संस्था,I-ORG
राजी,B-PER
मी,B-PER
सुपारीचे खांडही,B-PROD
तिच्या,B-PER
मृत्यू,B-EVT
Coronachy,B-EVT
मनोहरलाल,B-PER
शर्मा,I-PER
चंद्रकांत,B-PER
पाटील,I-PER
मुद्द्यांवर झाले,B-EVT
तेल,B-ORG
कंपन्यां,I-ORG
एलपीजी सिलिंडर,B-PROD
एलप็จी,B-PROD
बँक,B-ORG
महाराष्ट्र,B-LOC
परिस्थिती,B-EVT
या,B-PER
संपाला,I-PER
डोंगरावर,B-LOC
वाडगा,B-LOC
मध्ये,B-LOC
भारत,B-LOC
बचत,B-PER
गटाचे,I-PER
सदस्य,I-PER
महिला,B-PER
पुरुष,B-PER
बचत,B-ORG
गट,I-ORG
स्वतः,B-PER
जीएसटी,B-PER
सदस्य,B-ORG
त्याची,B-PER
महिन्याकाठी,B-LOC
प्रणव,B-PER
मुखर्जी,I-PER
गुरुवारी पुरस्कार,B-EVT
दारू,B-PROD
भारतीय,B-ORG
रेल्वे,I-ORG
राज्यात,B-PER
राज्यात,B-LOC
तू,B-PER
माझे,B-ORG
मच्छीमार,B-PER
समुद्र,B-LOC
सखी,B-PER
मामीने,B-PER
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
नेपाळ,B-LOC
भारत,B-LOC
त्याने,B-PER
दोघे,B-PER
जिल्ह्यात,B-LOC
अपघात,B-EVT
धन्वी,B-PER
भानुशाली,I-PER
सचेत,B-PER
टंडन,I-PER
तनिष्क,B-PER
बाग्ची,I-PER
पण,B-PER
बेथेल,B-ORG
बेथेल,B-LOC
कँडिडा,B-PER
भारत,B-LOC
काय,B-PER
पोलिस,I-PER
तमाशा,B-EVT
भाजप,B-PER
भाजप,B-ORG
गुलाल,B-PER
सभे,B-PROD
ईशा,B-PER
अंबानी,I-PER
आनंद,B-PER
पिरामल,I-PER
लग्न,B-EVT
त्यांच,B-PER
औषधोपचार,B-PROD
विद्यार्थीनीं,B-PER
कलाविष्कार,B-ORG
फेरी,I-ORG
मी,B-PER
ते,B-PER
काँग्रेस,B-ORG
सातारा जिल्हा,B-LOC
मात्र,B-ORG
त्यां,B-PER
शाळा,B-ORG
जागतिक,B-ORG
भाजपा,B-PER
काँग्रेस,B-PER
भाजपा,B-ORG
काँग्रेस,B-ORG
तुम्हाला,B-PER
घर,B-LOC
कठडा,B-PROD
विमानांवरही,B-EVT
तसंच,B-PROD
पोस्टमन,B-PER
पोस्टमन,B-ORG
वेळेसाठी,B-EVT
झाली,B-EVT
त्यां,B-PER
मी,B-PER
न्यायालय,B-PER
न्यायालय,B-ORG
सत्व,B-ORG
ग्लोबल,I-ORG
सर्व्हिसेस,I-ORG
प्रायव्हेट,I-ORG
लिमिटेड,I-ORG
जितेंद्र,B-PER
जोशी,I-PER
अनिकेत,B-PER
विश्वासराव,I-PER
अक्षय,B-PER
टांकसाळे,I-PER
हेमंत,B-PER
ढोमे,I-PER
देव,B-PER
तर,B-ORG
परिसर,B-LOC
शोधमोहीम,B-EVT
याविषयी,B-PER
माजी,B-PER
उपमुख्यमंत्री,I-PER
राष्ट्रवादीचे,B-PER
नेते,I-PER
छगन,I-PER
भुजबळ,I-PER
שिवसेन,B-ORG
माणूस,B-PER
जहानाबाद,B-LOC
भारत,B-LOC
बिहार,B-LOC
एका,B-PER
तरुण,I-PER
चौकशी,B-EVT
पीक,B-LOC
दावीदा,B-PER
परमेश्वर,B-PER
मंदिर,B-LOC
लढाया,B-EVT
एक,B-PER
अभिनेत्री,I-PER
चित्रपट,B-EVT
जिल्ह्यात,B-LOC
आंदोलन,B-EVT
सरकार,B-ORG
आंतरराष्ट्रीय,B-ORG
दूरसंचार,I-ORG
संघ,I-ORG
आयटीयू,B-ORG
2019,B-EVT
2022,B-EVT
शेतकऱयांना,B-PER
श्रीपाद,B-PER
श्रीवल्लभ,I-PER
स्वामीं,I-PER
गणेश चतुर्थी,B-EVT
यामुळे,B-PER
राहुल,B-PER
गांधी,I-PER
राहुल,B-PER
सावरकर,I-PER
काँग्रेस,B-ORG
तुम्ही,B-PER
काही,B-PER
कवडीमोल,B-ORG
पोलिस,B-PER
पोलिस,B-ORG
तपास,B-EVT
आरआयएल,B-ORG
रिलायन्स,B-ORG
जियोल,I-ORG
अक्षय,B-PER
कुमार,I-PER
निवड,B-ORG
समिती,I-ORG
पीडित,B-PER
मुली,I-PER
तर,B-PER
आयुष्मान,I-PER
खुराना,I-PER
त्यांचा,B-PER
त्यांचा,B-PER
भाऊ,I-PER
अमित,B-PER
शहा,I-PER
भाजप,B-ORG
एक देश एक भाषा,B-EVT
भारत,B-ORG
भारत,B-LOC
तिसऱ्या भारत-आफ्रिका शिखर परिषद,B-EVT
पलायनवाद,B-EVT
रावळपिंडी,B-PER
पकिस्तानचे,B-PER
जनरल,I-PER
आसिफ,I-PER
गफूर,I-PER
पत्रकार,B-ORG
परिषद,I-ORG
रावळपिंडी,B-LOC
मात्र,B-PER
मतदार,B-PER
पोलिसांनी,B-PER
पोलिस,B-ORG
पोलंड,B-LOC
वॉर्सा,B-LOC
वादळी,B-LOC
पाऊस,B-EVT
परूश्‍य,B-PER
खमिर,B-PROD
त्यां,B-PER
दिवसांपूर्वीच,B-EVT
शीला,B-PER
दीक्षित,I-PER
काँग्रेस,B-ORG
उत्तर प्रदेश,B-LOC
पोलिस,B-PER
पोलिसां,B-ORG
हा प्रकार,B-EVT
ओम,B-PER
सलमान,B-PER
अर्पिता,B-PER
खान,I-PER
आयुष,B-PER
शर्मा,I-PER
तिने,B-PER
चित्रपट,B-EVT
लष्कर,B-PER
कोसळल्याचा,B-EVT
विमान,B-PROD
वेसण,B-EVT
डब्ल्यूएचओ,B-PER
तज्ञ,I-PER
नॅशनल,B-ORG
हेल्थ,I-ORG
कमिशन,I-ORG
डब्ल्यूएचओ,B-ORG
वुहान,B-LOC
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
भावना,B-PER
ॲबे,I-PER
भारत,B-LOC
देवेंद्र,B-PER
फडणवीस,I-PER
सभागृह,B-LOC
सर्व गोंधळ,B-EVT
दक्षिण गुजरात,B-LOC
किनारपट्टी,B-LOC
मान्सून,B-EVT
चक्रवाती,B-EVT
महाराष्ट्र,B-LOC
मराठवाड्य,B-LOC
गोवा,B-LOC
कोकण,B-LOC
तिने,B-PER
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
सुरत जिल्ह्यात,B-LOC
हजिराला,B-LOC
भेट,B-EVT
पंतप्रधान,B-PER
लोकार्पण,B-EVT
मुख्यमंत्री,B-PER
आंतरराष्ट्रीय,B-ORG
क्रिकेट,I-ORG
परिषद,I-ORG
कसोटी,B-EVT
मी,B-PER
सरकार,B-ORG
विजय,B-PER
वडेट्टीवार,I-PER
पृथ्वीराज,B-PER
चव्हाण,I-PER
अजित,B-PER
पवार,I-PER
जयंत,B-PER
पाटील,I-PER
छगन,B-PER
भुजबळ,I-PER
अबू,B-PER
आझमी,I-PER
शेकापचे,B-PER
जयंत,I-PER
पाटील,I-PER
राजू,B-PER
शेट्टी,I-PER
काँग्रेस,B-ORG
राष्ट्रवादी,B-ORG
काँग्रेस,I-ORG
समाजवादी,B-ORG
पक्ष,I-ORG
लोकांची घरे,B-LOC
भाजप,B-ORG
त्यांच,B-PER
वार,B-EVT
जॉन,B-PER
ऑस्ट्रेलिया,B-LOC
नाना,B-PER
पाटेकर,I-PER
तनush्री,B-PER
दत्ता,I-PER
नाम,B-ORG
मुंबई,B-LOC
धोनी,B-PER
टीम,B-ORG
इंडिया,I-ORG
कसोटी सामने,B-EVT
शाह,B-PER
पाकिस्तान,B-LOC
बांगलादेश,B-LOC
अफगाणिस्तान,B-LOC
आम्ही,B-PER
बेलिझियन गाव,B-LOC
विकास,B-EVT
झाडेझुडपे,B-PROD
उद्धव,B-PER
संग्राम,B-PER
थोपटे,I-PER
पुणे जिल्ह्यातील,B-LOC
निवड,B-EVT
रॉक गार्डन,B-LOC
भारतीय,B-ORG
लस,I-ORG
उत्पादकांनी,I-ORG
जागतिक,B-ORG
आरोग्य,I-ORG
संघटना,I-ORG
पॅन,B-ORG
अमेरिकन,I-ORG
हेल्थ,I-ORG
ऑर्गनायझेशन,I-ORG
पीएएचओ,B-ORG
амericetील,B-LOC
लस,B-PROD
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
वसंत पंचमी,B-EVT
कौशल्याची,B-PROD
सावधानताही,B-PROD
मूळ,B-PER
ग्रीक,I-PER
ग्रEEK,B-LOC
त्यांच,B-PER
ात्महत्यェ,B-EVT
पॅनकार्ड,B-ORG
आधार,B-ORG
आधार कार्ड,B-PROD
उत्तर,B-ORG
प्रदेशच्या,I-ORG
जनते,I-ORG
उत्तर प्रदेश,B-LOC
2014,B-EVT
सरकार,B-PER
आपल्या देशात,B-LOC
डाळीचे उत्पादन,B-PROD
विद्यार्थ्यांना,B-PER
भारत,B-ORG
डेन्मार्क,B-ORG
भारत,B-LOC
डेन्मार्क,B-LOC
22 मे 2018,B-EVT
चांदी,B-PER
शेशबस्सर,B-PER
बाबेल,B-LOC
यरुशलेम,B-LOC
सोन्य,B-PROD
सुरुवात,B-EVT
सूचना,B-ORG
केंद्र सरकार,B-EVT
पावस,B-PER
नद्या,B-LOC
वाढ,B-EVT
माधवप्रसाद,B-PER
घिमिरे,I-PER
काजी,B-PER
नेपाली,B-LOC
नेपाली हामी,B-PROD
प्लूटो,B-PER
प्लूटो,B-PROD
नायट्रोजन,B-PROD
मिथेन,B-PROD
कार्बन मोनॉक्साईड,B-PROD
योहान,B-PER
ख्रिश्‍चन,B-ORG
स्वर्ग,B-LOC
दृष्टान्त,B-LOC
ट्रॅकिंग कुकीज,B-PROD
करण,B-PER
जोहर,I-PER
चित्रपट,B-ORG
प्रोडक्शन,I-ORG
कंपनी,I-ORG
पेटाच्या,B-PER
दिल्ली,B-ORG
उच्च,I-ORG
न्यायालय,I-ORG
दिल्ली,B-LOC
जमशेदपूर,B-LOC
बेंगळूर,B-LOC
काय,B-PER
मी,B-PER
येथे,B-LOC
तणावपूर्ण स्थिती,B-EVT
त्याला,B-PER
डीएसके,B-ORG
मृत्युन,B-PER
मानव कबर,B-LOC
मृत्युनंतर,B-EVT
मात्र,B-PER
पाकिस्ताना,B-ORG
पाकिस्तान,B-LOC
बीआरओ,B-PER
या,B-PER
बोगद्याचे,I-PER
काम,I-PER
टीम,I-PER
शिवालिक,I-PER
चारधाम,B-ORG
प्रकल्प,I-ORG
शिवराज,B-PER
सिंह,I-PER
शहर,B-LOC
मी,B-PER
माझी खोली,B-LOC
आपल्या,B-PER
या,B-ORG
ग्रामीण,I-ORG
गृहनिर्माण,I-ORG
योजना,I-ORG
2013-14,B-EVT
2017-18,B-EVT
घरे,B-PROD
रुपाली,B-PER
पाटील,I-PER
महाराष्ट्र,B-ORG
नवनिर्माण,I-ORG
सेना,I-ORG
मनसे,B-ORG
पुणे,B-LOC
सातारा,B-LOC
महाराष्ट्र,B-LOC
संघटनां,B-ORG
ते,B-PER
चांगल्या घर,B-LOC
प्रियांका,B-PER
गांधी,I-PER
त्यानंतर,B-LOC
ती,B-LOC
तेथून,B-LOC
रामनाथ,B-PER
कोविंद,I-PER
परमेश्वर,B-PER
ओहळ,B-LOC
उत्सव,B-EVT
झाडांची चांगली फळ,B-PROD
खजुरीच्या झावळ्या,B-PROD
पालवीच्या झाडांच्या डहाळ्या,B-PROD
वाळूंज,B-PROD
इराण,B-ORG
इस्रायल,B-ORG
सिरीया,B-LOC
इराण,B-LOC
इस्रायल,B-LOC
हवाई हल्ले,B-EVT
जो,B-PER
हिंदुस्तान,B-LOC
प्रयत्न,B-EVT
प्रदर्शन,B-EVT
चित्रपट,B-PROD
राज्य,B-PER
प्रचारक,I-PER
पृथ्वी,B-LOC
दहा वर्ष,B-EVT
खेड,B-LOC
समाने,B-EVT
स्थानिक विकासाचा नमूना,B-PROD
मनुष्याचा,B-PER
पुत्र,I-PER
