Word,Tag
ఎలక్ట్రిక్ పొయ్యి,B-PROD
పిల్ల,B-PER
రేంద్ర,B-PER
మోదీ,I-PER
కేంద్ర,B-ORG
మంత్రివ‌ర్గం,I-ORG
సమావేశ‌మైన,B-EVT
రాజకీయంగా తీవ్ర దుమారం,B-EVT
మనము,B-PER
మదర్,B-PER
డాటర్,B-PER
ఘటన,B-EVT
వీడియో,B-PROD
వాట్సాప్,B-PROD
ఎఐసీసీ,B-PER
కార్యదర్శి,I-PER
వి.,B-PER
హనుమంత,I-PER
రావు,I-PER
ప్రచార,B-ORG
కమిటీ,I-ORG
ఎఐసీసీ,B-ORG
స్ట్రాటజీ,B-ORG
కమిటీ,I-ORG
నరేంద్రమోదీ,B-PER
భారతదేశానికి,B-ORG
రుజువైంది,B-EVT
మమత,B-PER
సీరియస్,B-PER
సర్కారు,B-ORG
గవర్నర్,B-ORG
పశ్చిమ బెంగాల్,B-LOC
వ్యక్తి,B-PER
ఫేస్‌బుక్,B-PER
ట్విట్టర్,B-PER
ఫేస్‌బుక్,B-ORG
ట్విట్టర్,B-ORG
కోర్టు,B-PER
వీడియో కాన్ఫరెన్స్,B-EVT
పెట్రో,B-ORG
ఈ చలికాలం ముగిసే సమయం,B-EVT
పెట్రో,B-PROD
TIkka,B-ORG
Posters,I-ORG
Poster,B-PROD
పాకిస్తాన్,B-LOC
బంగ్లాదేశ్,B-LOC
ఆప్ఘనిస్తాన్,B-LOC
భారత్,B-LOC
ప్రపంచ,B-ORG
వాణిజ్యం,I-ORG
సీఎం,B-PER
దీక్ష,B-EVT
అచ్చమైన,B-ORG
ఆర్ట్,I-ORG
హౌస్,I-ORG
మనం,B-PER
అనంతరం,B-PER
ప్రసంగాన్ని,B-EVT
టికెఎమ్,B-ORG
టొయోటా,B-ORG
జపాన్,B-LOC
భారత,B-LOC
కాంపాక్క్ ఎస్యూవీ,B-PROD
ఫోన్,B-ORG
ఫోన్,B-PROD
దేవీశ్రీ,B-PER
ప్రసాద్,I-PER
షారుఖ్‌,B-PER
ఖాన్‌,I-PER
తల్లిదండ్రులు,B-PER
అమెజాన్,B-ORG
నెల్సన్,B-PER
1920ల ముగింపు,B-EVT
1930ల ప్రారంభం,B-EVT
జి.,B-PER
కిషన్‌రెడ్డి,I-PER
కేంద్ర,B-ORG
హోం,I-ORG
శాఖ,I-ORG
డు౦డీ,B-PER
వినాయకుడు,I-PER
భైరవుడి,B-PER
ఒక,B-PER
మేజర్,I-PER
నలుగురు,B-PER
జవాన్లు,I-PER
ఈ,B-ORG
సంస్థ,I-ORG
కో,B-PER
పైలెట్,I-PER
ప్రమాదం,B-EVT
క్లర్కులు,B-PER
బుకింగ్,B-ORG
ఈ సంఘటన,B-EVT
పార్లమెంటు,B-ORG
కేంద్ర,B-ORG
ప్రభుత్వం,I-ORG
న్యూఢిల్లీ,B-LOC
ఆంధ్రప్రదేశ్‌,B-LOC
పోలీసు,B-ORG
రైతుల,B-PER
నీకు,B-PER
సీన్,B-PER
సంఘటన,B-ORG
పంజాబ్,B-LOC
ముక్త్‌సార్ జిల్లా,B-LOC
రోగనిధోక,B-ORG
క్రీమ్,B-PROD
ఆలివ్ నూనె,B-PROD
ఆమె,B-PER
వైయస్సార్,B-PER
కాంగ్రెస్,B-ORG
పోరుబాట,B-EVT
ఆయన,B-PER
మీరు,B-PER
పోలీస్‌,B-PER
అధికారులు,I-PER
పోలీస్,B-ORG
శిరీష,B-PER
వచ్చే ఎన్నికల్లో,B-EVT
నేను,B-PER
కూతురి,B-PER
లండన్,B-LOC
వాహనదారులు,B-PER
పోలీసులు,B-PER
పోలీసులు,B-ORG
శ్రీరంజని,B-PER
ఉపరాష్ట్రపతి,B-PER
ఎన్నికల,B-EVT
బిజెపి,B-ORG
పోలీసులు,B-ORG
సంఘటనా స్థలాన్ని,B-LOC
కేసు నమోదు,B-EVT
దర్యాప్తు,B-EVT
ప్రభుత్వాదేశాల,B-ORG
కుమారుని,B-PER
ఆయన,B-PER
సిహెచ్,B-ORG
ఆమె,B-PER
చంద్రబాబు,B-PER
కేసీఆర్,B-PER
దాసరి,B-PER
దాసరి మృతి,B-EVT
డిస్నీ,B-ORG
పోలీసులు,B-PER
కాల్పులు,B-EVT
బాలిక,B-PER
సోషల్,B-ORG
మీడియా,I-ORG
స్పిన్నర్,B-ORG
అక్బర్,B-PER
అక్కడ,B-LOC
అలా,B-PER
ఉన్నాడు,I-PER
ఇశ్రా,B-PER
యెహోవా,B-PER
యేలీయుల,B-ORG
యూదావారి,B-ORG
యెరూష,B-LOC
ఆయన,B-PER
కలెక్టర్,B-PER
స్థానిక,B-PER
ఎమ్మెల్యే,I-PER
ఆమె,B-PER
కోర్టు,B-ORG
దేశం,B-LOC
చిత్రబృందం,B-PER
రాజ్యసభ,B-ORG
ట్రిపుల్ తలాక్‌ బిల్లు,B-EVT
నేను,B-PER
దేశం,B-LOC
కొలంబియా,B-LOC
ఈక్వెడార్,B-LOC
పెరు,B-LOC
చిలీ,B-LOC
కె,B-PER
రంగరాజన్‌,I-PER
డి.,B-PER
రాజా,I-PER
సిపిఐ,B-ORG
ఆందోళన,B-EVT
Meetoo,B-ORG
ప్రభావాన్ని,B-PER
ప్రధాని,B-PER
నరేంద్ర,I-PER
మోడీ,I-PER
ఎపి,B-PER
ముఖ్యమంత్రి,I-PER
చంద్రబాబు,I-PER
నాయుడు,I-PER
తెలుగుదేశం,B-ORG
ఉత్తర ప్రదేశ్,B-LOC
నరికి,B-PER
సుశాంత్‌,B-PER
సింగ్‌,I-PER
రాజ్‌పుత్,I-PER
బాలీవుడ్,B-ORG
పరిశ్రమ,I-ORG
ఆత్మహత్య,B-EVT
మళ్లీ రేసు,B-EVT
ర‌చ‌యిత,B-PER
ఉద్యోగం,B-PER
త్యాగరాజన్,B-PER
కుమారరాజా,I-PER
నలన్,B-PER
కుమారస్వామి,I-PER
మిస్కిన్,B-PER
నీలం,B-PER
కె,I-PER
శేఖర్,I-PER
Super,B-ORG
Delux,I-ORG
ఫ్రూట్,B-PROD
కూరగాయల,B-PROD
పియూష్,B-PER
గోయల్,I-PER
జాతీయ,B-ORG
ఉత్పాదకత,I-ORG
మండలి,I-ORG
కేంద్ర,B-ORG
"వాణిజ్య,",I-ORG
పరిశ్రమల,I-ORG
శాఖ,I-ORG
డి.పి.ఐ.ఐ.టి,B-ORG
సమీక్ష సమావేశం,B-EVT
అయితే,B-EVT
నాణెం,B-PROD
భూమి,B-LOC
అటవీశాఖ,B-ORG
విజయవాడ,B-LOC
ఇశ్రాయేలీయుల,B-ORG
మహాబబులోను,B-ORG
బబులోను,B-LOC
కూలిపోవడాన్ని,B-EVT
డిస్ప్లే,B-ORG
బ్రాండ్,I-ORG
పురుషులు,B-PER
కేడం,B-PER
లింగమూర్తి,I-PER
బొలిశెట్టి,B-PER
శివయ్య,I-PER
అక్క,B-PER
శ్రీనివాస,I-PER
కోమటి,B-PER
సత్యనారాయణ,I-PER
వంగర,B-PER
మల్లేశం,I-PER
పీఏసీఎస్,B-ORG
టౌన్‌,B-ORG
కాంగ్రెస్,I-ORG
గాంధీ,B-PER
గాంధీ,B-ORG
ఆస్పత్రి,I-ORG
సముద్రం,B-LOC
జీవచ్ఛవాలు,B-PROD
సామాజిక,B-ORG
ముల్వి,B-PER
కాంగ్రెస్,B-ORG
పార్టీ,I-ORG
తృణమూల్,B-ORG
కాంగ్రెస్,I-ORG
డీఎంకే,B-ORG
ఎన్సీపీ,B-ORG
ఆర్జేడీ,B-ORG
జమ్ముకశ్మీర్,B-LOC
కేంద్ర పాలిత ప్రాంతాలు,B-LOC
విభజన,B-EVT
ఆమ్చూర్,B-LOC
పొడి,B-PROD
భారత్,B-ORG
భారత్,B-LOC
స్పిన్నర్ల,B-PROD
COVID-19,B-EVT
బీజేపీ,B-ORG
పెట్రోల్,B-PROD
డీజిల్,B-PROD
ఇవి,B-PER
హత్యలు,B-EVT
ఆత్మహత్యలు,B-EVT
అలోక్,B-PER
కుమార్,I-PER
కర్ణాటక,B-ORG
రిజర్వ్,I-ORG
పోలీసు,I-ORG
విభాగం,I-ORG
కర్ణాటక,B-LOC
అమెరికా,B-LOC
ఇండియా,B-LOC
డాలర్‌,B-PROD
రూపాయి,B-PROD
అవార్డు,B-PER
స్వర్ణ,B-ORG
కమలం,I-ORG
బహుకరణ,B-EVT
వెంకట్,B-PER
రామ్‌జీ,I-PER
చంద్రబాబు,B-PER
కేసీఆర్,B-PER
దాసరి,B-PER
దాసరి మృతి,B-EVT
Disney,B-ORG
దీంతో,B-PER
పోలీసులు,B-ORG
జరిపారు,B-EVT
బాలిక,B-PER
ఇంట్లో,B-LOC
స్పిన్నర్,B-ORG
మొగల,B-PER
చక్రవర్తి,I-PER
అక్బర్,B-PER
అలా,B-PER
గెలిచాడు,B-EVT
యెహోవా,B-PER
ఇశ్రా,B-ORG
యేలీయుల,I-ORG
యూదావారి,B-ORG
యెరూష,B-LOC
ఆయన,B-PER
కలెక్టర్,B-PER
స్థానిక,B-PER
ఎమ్మెల్యే,I-PER
ఇంకో,B-PER
ఆమె,B-PER
కోర్టు,B-ORG
దేశం,B-LOC
చిత్రబృందం,B-PER
రాజ్యసభ,B-ORG
ట్రిపుల్ తలాక్‌ బిల్లు,B-EVT
నేను,B-PER
దేశం,B-LOC
కొలంబియా,B-LOC
ఈక్వెడార్,B-LOC
పెరు,B-LOC
చిలీ,B-LOC
కె,B-PER
రంగరాజన్‌,I-PER
డి.,B-PER
రాజా,I-PER
సిపిఐ,B-ORG
ఆందోళన,B-EVT
మీటూ,B-ORG
బీటా 1,B-PROD
ప్రధాని,B-PER
నరేంద్ర,I-PER
మోడీ,I-PER
ఎపి,B-PER
ముఖ్యమంత్రి,I-PER
చంద్రబాబు,I-PER
నాయుడు,I-PER
తెలుగుదేశం,B-ORG
ఉత్తర ప్రదేశ్,B-LOC
అఖండ విజయం,B-EVT
కిరాతకంగా,B-PER
సుశాంత్‌,B-PER
సింగ్‌,I-PER
రాజ్‌పుత్‌,I-PER
బాలీవుడ్‌,B-ORG
రేసు,B-EVT
ర‌చ‌యిత,B-PER
ఉద్యోగం,B-PER
చల్లని ఉడికించిన నీరు,B-PROD
త్యాగరాజన్,B-PER
కుమారరాజా,I-PER
నలన్,B-PER
కుమారస్వామి,I-PER
మిస్కిన్,B-PER
నీలం,B-PER
కె,I-PER
శేఖర్,I-PER
సూపర్,B-ORG
డీలక్స్,I-ORG
ఫ్రూట్,B-PROD
కూరగాయల,B-PROD
పియూష్,B-PER
గోయల్,I-PER
జాతీయ,B-ORG
ఉత్పాదకత,I-ORG
మండలి,I-ORG
కేంద్ర,B-ORG
"వాణిజ్య,",I-ORG
పరిశ్రమల,I-ORG
శాఖ,I-ORG
డి.పి.ఐ.ఐ.టి,B-ORG
సమీక్ష సమావేశం,B-EVT
ఈ భూమి,B-LOC
అటవీశాఖ,B-ORG
విజయవాడ,B-LOC
ఇశ్రాయేలీయుల,B-ORG
బబులోను,B-LOC
విడుదల,B-EVT
మహాబబులోను కూలిపోవడాన్ని,B-EVT
డిస్ప్లే,B-ORG
బ్రాండ్,I-ORG
టెక్నాలజీ,B-PROD
నావిగేషన్,B-PROD
పురుషులు,B-PER
ఆడవారి,B-PER
కేడం,B-PER
లింగమూర్తి,I-PER
బొలిశెట్టి,B-PER
శివయ్య,I-PER
అక్క,B-PER
శ్రీనివాస,I-PER
కోమటి,B-PER
సత్యనారాయణ,I-PER
వంగర,B-PER
మల్లేశం,I-PER
టౌన్‌,B-ORG
కాంగ్రెస్‌,I-ORG
గాంధీ,B-PER
గాంధీ,B-ORG
ఆస్పత్రి,I-ORG
మనుష్యులు,B-PER
సముద్రం,B-LOC
పీతలు,B-PROD
చేపలు,B-PROD
Narendra,B-PER
Modi,I-PER
INC,B-ORG
TMC,B-ORG
DMK,B-ORG
NCP,B-ORG
RGD,B-ORG
Jammu,B-LOC
Kashmir,B-LOC
Bill,B-EVT
ఆమ్చూర్,B-LOC
పొడి,B-PROD
భారత్,B-LOC
స్పిన్నర్,B-PROD
బీజేపీ,B-PER
బీజేపీ,B-ORG
పెట్రోల్,B-PROD
డీజిల్,B-PROD
హత్యలు,B-EVT
ఆత్మహత్యలు,B-EVT
అలోక్,B-PER
కుమార్,I-PER
కర్ణాటక,B-ORG
రిజర్వ్,I-ORG
పోలీసు,I-ORG
విభాగం,I-ORG
అమెరికా,B-LOC
ఇండియా,B-LOC
డాలర్‌,B-PROD
రూపాయి,B-PROD
అవార్డు బహుకరణ,B-EVT
స్వర్ణ కమలం,B-PROD
వెంకట్,B-PER
రామ్‌జీ,I-PER
అతడు,B-PER
యూదా,B-ORG
పట్టణములు,B-LOC
వీరిద్దరేగా,B-PER
భారీ,B-ORG
బీజేపీ,B-PER
బీజేపీ,B-ORG
ఆయన,B-PER
బైబిలు,B-ORG
షారుఖ్,B-PER
ఫేస్‌బుక్,B-ORG
స్త్రీల,B-PER
ఈపిఎఫ్‌ఓ,B-ORG
మిషన్,B-ORG
భగీరథ,I-ORG
రాష్ట్రం,B-LOC
తాగునీటి,B-PROD
ఆమె,B-PER
రెండో విడత,B-LOC
ఎన్నికలు,B-EVT
ఆరోగ్యమంత్రి,B-PER
అరుణాచల్‌ప్రదేశ్‌,B-ORG
కన్నుమూత,B-EVT
వీలుంది,B-PROD
ఎన్నో,B-PER
వీరి,B-PER
చింతలపూడి,B-LOC
తూర్పుగోదావరి జిల్లా,B-LOC
బాజాలు,B-PROD
చక్రాలు,B-PROD
ద్వారాలు,B-PROD
సంతాపం,B-EVT
ఇతడు,B-PER
పక్క ఊరి,B-LOC
జాకీర్,B-PER
మహ్మద్,B-PER
మెహతాబ్,I-PER
ఢిల్లీ,B-LOC
దక్షిణపురి,B-LOC
అంబేద్కర్ నగర్,B-LOC
నిజాముద్దీన్,B-LOC
2014,B-EVT
తాతయ్య,B-PER
జొన్నపేలాలు,B-PROD
అధిపతి,B-PER
యేసుద్వారా,B-PER
వీళ్లు,B-PER
దినకరన్,B-PER
సుకేశ్,B-PER
చంద్రశేఖర్,I-PER
పూనం,B-PER
చౌదరి,I-PER
డ్రైవర్,B-PER
విషాదం,B-EVT
భార్య,B-PER
భీమా,B-ORG
కాంగ్రెస్,B-PER
ఎస్పీ,B-PER
ఎల్జేపీ,B-PER
కాంగ్రెస్,B-ORG
బైక్,B-PROD
కాంగ్రెస్,B-PER
నేతల,I-PER
కాంగ్రెస్,B-ORG
నటి,B-PER
తమిళనాడు,B-ORG
తమిళనాడు,B-LOC
ఉన్నత విద్యలో,B-EVT
అభినందించాడు,B-PER
యుద్ధం,B-EVT
శ్రద్ధా,B-PER
కపూర్,I-PER
హైదరాబాదు,B-LOC
జీలకర్ర,B-PROD
సోంపు,B-PROD
మెంతులు,B-PROD
ఆవాలు,B-PROD
నల్ల జీలకర్ర,B-PROD
ప్రభుత్వం,B-ORG
కేంద్ర,B-ORG
ప్రభుత్వం,I-ORG
మన దేశం,B-LOC
శబరిమల,B-ORG
శబరిమల,B-LOC
మద్రాసు,B-ORG
మద్రాసు,B-LOC
వేడకలు,B-EVT
రాష్ట్ర,B-LOC
ఆయన,B-PER
కాంగ్రెస్,B-ORG
టాటా,B-ORG
నెక్సాన్ ఎస్యూవీ,B-PROD
దేశం,B-LOC
బెల్,B-ORG
ల్యాబ్స్,I-ORG
Plan 9,B-PROD
Inferno,B-PROD
యెహోవా,B-PER
వెంకీ,B-PER
మామ,I-PER
జై,B-PER
లవ,I-PER
కుశ,I-PER
కెఎస్,B-PER
రవీంద్ర,I-PER
బాబీ,B-PER
అతన్ని,B-PER
ఆస్పత్రి,B-ORG
రాజస్థాన్,B-LOC
పోటీతత్వంలో,B-EVT
ఆ,B-PER
ఒక్కరూ,I-PER
దుకాణాలతో,B-PER
దుకాణాలతో,B-PROD
మహారాష్ట్ర,B-LOC
పూణే,B-LOC
ముంబై,B-LOC
ఆటోరిక్షాలు,B-PROD
అన్నీ,B-PER
తెలిసినవారు,I-PER
ఆవిడ,B-PER
RCB,B-ORG
IPL,B-EVT
ఆహ్వానించాలి,B-EVT
ఎలా,B-PER
ఈ,I-PER
అనారోగ్యం,I-PER
ఆంధ్ర,B-ORG
ప్రభుత్వం,I-ORG
హైదరాబాద్,B-LOC
దారుణం,B-EVT
సందిగ్ధం,B-ORG
చర్చలు,B-EVT
ధాన్యం,B-PROD
వరి,B-PROD
గోధుమ,B-PROD
నేను,B-PER
అమితాబ్‌,B-PER
బచ్చన్‌,I-PER
రిషి,B-PER
కపూర్‌,I-PER
అమర్‌,B-PER
అక్బర్‌,I-PER
షావోమి,B-ORG
ఎంఐ స్మార్ట్‌ఫోన్,B-PROD
బాధిత,B-PER
కుటుంబాలు,I-PER
దేశం,B-LOC
ఆర్థిక సంక్షోభం,B-EVT
ఆయన,B-PER
ప్రకటన,B-EVT
డాక్టర్లు,B-PER
ప్రాథమిక,B-ORG
ఆరోగ్య,I-ORG
ఉప,I-ORG
కేంద్రం,I-ORG
వూటుకూరు,B-LOC
కేసరినాథ్,B-PER
త్రిపాఠి,I-PER
జగదీప్,B-PER
ధన్‌ఖర్,I-PER
సుప్రీంకోర్టు,B-ORG
పశ్చిమ,B-ORG
బెంగాల్,I-ORG
పశ్చిమ బెంగాల్,B-LOC
ఇదే,B-PER
రాష్ట్రం,B-ORG
రాష్ట్రం,B-LOC
జరిగితే రాష్ట్రంలో పెను రాజకీయ మార్పులకు,B-EVT
నావికాదళం,B-ORG
భారత,B-ORG
నావికా,I-ORG
ఫుట్ ప్రింట్,B-PROD
పర్యావరణ పరిరక్షణ రోడ్ మ్యాప్,B-PROD
సాకేత్,B-LOC
మహేష్,B-PER
బాబు,I-PER
ఆర్టికల్,B-EVT
బీజేపీ,B-ORG
గెలుపొందింది,B-EVT
పోటీ,B-EVT
మగవారి,B-PER
ఆడవారి,B-PER
గ్రామం,B-LOC
ఆహార,B-ORG
భద్రత,I-ORG
ఇక్కడ,B-LOC
చిన్నారుల,B-PER
విముక్తి,B-EVT
ఇమ్రాన్‌,B-PER
ఖాన్‌,I-PER
పాకిస్తాన్,B-ORG
భారత్,B-ORG
కశ్మీర్,B-LOC
యుద్ధం,B-EVT
చెన్నై,B-ORG
ముంబై,B-ORG
ఐపిఎల్,B-EVT
వివాదాల్లో,B-EVT
సెల్ ఫోన్,B-PROD
మెహ‌రీన్,B-PER
జ‌రీనా,B-PER
ఖాన్,I-PER
బడ్జెట్,B-ORG
నేడే,B-EVT
బీజేపీ,B-PER
నేతలు,I-PER
త్రివిక్రమ్,B-PER
ఆయన,B-PER
కేసు,B-EVT
పేతురు,B-PER
పాకిస్తాన్,B-ORG
పాకిస్తాన్,B-LOC
బాధితుడిని,B-PER
ఉస్మానియా,B-ORG
ఆస్పత్రి,I-ORG
England,B-ORG
Sri Lanka,B-LOC
Tour,B-EVT
ఆయన,B-PER
మహేష్,B-PER
ఓక్కసారిగా,B-EVT
మహాత్మ,B-PER
గాంధీ,I-PER
భారత,B-ORG
ప్రభుత్వ,I-ORG
ఫైర్,B-PER
సిబ్బంది,I-PER
సంఘటనా స్థలం,B-LOC
సంఘటన,B-EVT
పరిస్థితుల్లో,B-EVT
కేసీఆర్,B-PER
కేటీఆర్,B-PER
నేను,B-PER
దిలీప్,B-PER
కర్ణాటక,B-ORG
అసెంబ్లీ,I-ORG
కర్ణాటక,B-LOC
సమావేశాలు,B-EVT
ప్రపంచ సాహిత్యం,B-EVT
ఆయన,B-PER
గన్నవరం,B-ORG
విమానాశ్రయానికి,I-ORG
ప్రాజెక్టు,B-EVT
కోర్టుల,B-ORG
పోటీల్లో,B-EVT
తేల్చాలంటూ,B-PER
ఎట్లనగాతాను,B-PER
తన,B-PER
మోషే,B-PER
వాగ్దానం,B-EVT
నైజాం,B-ORG
మార్కెట్,I-ORG
నైజాం,B-LOC
సచిన్,B-PER
టెండూల్కర్,I-PER
రాహుల్,B-PER
ద్రవిడ్,I-PER
సౌరభ్,B-PER
గంగూలీ,I-PER
అజారుద్దీన్,B-PER
హైదరాబాద్,B-LOC
జైపూర్,B-LOC
ఈటె,B-PER
నేనే,B-PER
ఆకతాయిల,B-LOC
తల్లిదండ్రులు,B-PER
సుశాంత్‌,B-PER
సింగ్‌,I-PER
రాజ్‌పుత్,I-PER
సుబ్రహ్మణ్య,B-PER
స్వామి,I-PER
ఈ,B-PER
తెలంగాణ,B-ORG
ప్రభుత్వం,I-ORG
కాంగ్రెస్,B-ORG
బీజేపీ,B-ORG
అందులో భాగంగా గతేడాది,B-EVT
రైతు,B-PER
ఏసీబీ,B-ORG
బిసాహులాల్,B-PER
సురేంద్ర,B-PER
బగేల్,I-PER
భారత్,B-ORG
అమెరికా,B-ORG
యువతి,B-PER
చెట్టు,B-LOC
ఆత్మహత్య,B-EVT
విమర్శకుడు,B-PER
సలహాదారుడు,B-PER
కార్ట్,B-PROD
ఆమె,B-PER
జలుబు,B-PER
రాష్ట్రం,B-LOC
మణిశర్మ,B-PER
శంకర్,B-PER
హైడ్రోజన్ వాయువు,B-PROD
HDFC,B-ORG
బ్యాంకు,I-ORG
అమెరికా,B-ORG
లా-కంపెనీ,I-ORG
అమెరికా,B-LOC
తెలంగాణ,B-PER
ప్రజల,I-PER
తెలంగాణ,B-LOC
గణతంత్ర దినోత్సవం,B-EVT
ఆహాజు,B-PER
దావీదు,B-PER
టాబెయేలు,B-PER
కలువాయి,B-PER
పోలీసులు,B-ORG
టిఎంసి,B-ORG
ఆల్‌,B-ORG
ఇండియా,I-ORG
తృణమూల్‌,I-ORG
కాంగ్రెస్‌,I-ORG
మాయావతి,B-PER
హౌరా,B-LOC
కంచ్రపర,B-LOC
నార్త్‌ 24 పరగణాస్‌,B-LOC
దిలీప్,B-PER
హైకోర్టు,B-ORG
సీబీఐ,B-ORG
ఒక,B-PER
తమ్ముడు,I-PER
బాలిక,B-PER
తల్లి,B-PER
పోలీసుల,B-ORG
విద్యార్ధి,B-PER
చట్టం,B-EVT
మెగా,B-ORG
పిక్సల్ ప్రైమరీ కెమెరా,B-PROD
దుకాణం,B-ORG
ప్రిన్స్టన్,B-ORG
యూనివర్శిటీ,I-ORG
ప్రపంచ,B-PER
ఆరోగ్య,I-PER
సంస్థ,I-PER
ప్రపంచ,B-ORG
ఆరోగ్య,I-ORG
సంస్థ,I-ORG
కోహ్లీ,B-PER
వ‌ర‌ల్డ్‌క‌ప్,B-EVT
అతడు,B-PER
ఆమె,B-PER
అతని,B-PER
యెహోవా,B-PER
రూకలు,B-PROD
లాలు,B-PER
పోలీసులు,B-PER
ప్రమాదం,B-EVT
మీరు,B-PER
ప్రణబ్‌ముఖర్జీ,B-PER
మంజూరు,B-PER
అహ్లె,B-PER
బైత్,I-PER
ప్రవక్తగారి,B-PER
New,B-ORG
Zealand,I-ORG
అధికారులు,B-ORG
Hd display,B-PROD
ఆయన,B-PER
పై,B-ORG
ప్రాంతాల్లో,B-LOC
ఇతర ప్రాంతాల,B-LOC
శ్రీదేవి,B-PER
మిస్టరీ,B-PER
సుప్రీంకోర్టు,B-ORG
విచారణ,B-EVT
సమయంలో,B-LOC
ప్రదేశంలో,B-LOC
దాని గురించిన విషయములన్నీ,B-EVT
అహంకారం,B-PER
ఆయన,B-PER
వారికి,B-PER
మీనాక్షీ,B-PER
లేఖి,I-PER
అజయ్‌,B-PER
మాకెన్‌,I-PER
బీజేపీ,B-ORG
కాంగ్రెస్‌,B-ORG
నిందితున్ని,B-PER
పోలీసులు,B-ORG
జెఎస్‌కె,B-ORG
విభా,B-PER
స్వామినాథన్,I-PER
దేవాంగ్,B-PER
కుమార్,I-PER
అగర్వాల్‌లు,I-PER
ఇండియన్,B-ORG
స్కూల్,I-ORG
బెంగళూరు,B-LOC
కోల్‌కతా,B-LOC
ఎగ్జామినేషన్,B-EVT
షియోమి,B-ORG
రెడ్‌మి,B-ORG
ఇండియా,B-LOC
లాంచ్,B-EVT
రెడ్‌మి 3ఎస్‌,B-PROD
డాక్టర్,B-PER
హర్షవర్ధన్,I-PER
కేంద్ర,B-ORG
ఆరోగ్య,I-ORG
శాఖ,I-ORG
సమీక్ష,B-EVT
జస్టిస్‌,B-PER
రంజన్‌,I-PER
గొగొయ్,I-PER
మోదీ,B-PER
భారత,B-ORG
ప్రధాన,I-ORG
న్యాయమూర్తి,I-ORG
సుప్రీంకోర్టు,B-ORG
దిల్లీ,B-LOC
మోడీ,B-PER
పాఠశాల,B-ORG
మూత,B-EVT
ఎన్టీఆర్,B-PER
చరణ్,B-PER
మీరు,B-ORG
పోలీసులు,B-ORG
గంజాయి,B-PROD
నరేంద్ర,B-PER
మోడీ,I-PER
భారత,B-ORG
పాకిస్తాన్,B-LOC
లేదా,B-PER
ఇంకేమైనా,B-PER
పోలీసులు,B-PER
విచారణ,B-EVT
మంత్రి,B-PER
మండలి,B-ORG
దేవుని,B-PER
రోమీయులు,B-ORG
నేను,B-PER
న్యూజిలాండ్,B-ORG
క్రికెట్,I-ORG
న్యూజిలాండ్,B-LOC
మీడియా,B-ORG
పూజ,B-PER
సినిమా,B-ORG
ఆయన,B-PER
కాంగ్రెస్,B-ORG
కర్నాటక,B-LOC
ప్రసాదరావు,B-PER
అభిషేక్,B-PER
బచ్చన్,I-PER
ఐశ్వర్యరాయ్,B-PER
ఆరాధ్య,B-PER
పునాది,B-PER
కాంగ్రెస్,B-ORG
బీజేపీ,B-ORG
కంచుకోటలో,B-LOC
పోలీసు,B-PER
పోలీసు,B-ORG
ప్రొజెక్టర్,B-PROD
ఎల్ఇడి లైట్లు,B-PROD
యమహా,B-ORG
మోటార్స్,I-ORG
2019,B-EVT
బండ,B-PER
కార్తీకరెడ్డి,I-PER
రాజ్‌కుమార్,B-PER
జి.,B-PER
నరేందర్‌యాదవ్,I-PER
కాంగ్రెస్,B-ORG
ఆండీ,B-PER
సెర్కిస్,I-PER
టిఫ‌నీ,B-ORG
హ‌డ్డిష్,B-PROD
తర్వాత,B-PER
రాష్ర్టపతి,B-ORG
భవన,I-ORG
తర్వాత,B-LOC
ఇతని,B-PER
బాధితురాలి,B-PER
లల్లూ,B-PER
సత్నామి,B-PER
పోలీసులు,B-ORG
అని,B-PER
తూర్పుగోదావరి జిల్లా,B-LOC
అటవీప్రాంతం,B-LOC
ఆ తర్వాత,B-EVT
నేను,B-PER
ప్రధాని,B-PER
మోదీ,B-PER
సంజయ్,B-PER
గాంధీ,B-PER
జాతీయ పార్క్,B-LOC
తాను,B-PER
ఆమె,B-PER
ఎలక్ట్రిక్ కారు,B-PROD
అల్కీ ప్రాంతవాసులు,B-LOC
అంతర్జాతీయ,B-EVT
రాహుల్,B-PER
గాంధీ,I-PER
Chiru,B-PER
ఆమె,B-PER
చిత్ర ప్రారంభం,B-EVT
సేండర్సన్,B-ORG
బెక్,B-PROD
నిందితుడి,B-PER
పోలీసులు,B-ORG
హైదరాబాద్‌,B-LOC
మోడీ,B-PER
మహిళలు,B-PER
పురుషులు,B-PER
ఆమె,B-PER
తండ్రికి,B-PER
గవర్నర్,B-PER
బీజేపీ,B-ORG
ఎన్నికల్లో,B-EVT
చర్మానికి తేమ,B-PROD
రాహుల్,B-PER
గాంధీ,I-PER
ఎక్స్చేంజ్,B-ORG
రాహుల్‌,B-PER
ధోలాకియా,I-PER
ప్రధాని,B-PER
నరేంద్ర,I-PER
మోదీ,I-PER
అమిత్‌,B-PER
షా,I-PER
తృణమూల్‌,B-PER
కాంగ్రెస్‌,I-PER
అధినేత్రి,I-PER
మమతా,I-PER
బెనర్జీ,I-PER
బీజేపీ,B-ORG
తృణమూల్‌,B-ORG
కాంగ్రెస్‌,I-ORG
కోల్‌కతా,B-LOC
పశ్చిమ బెంగాల్‌,B-LOC
వాటిలో,B-PROD
